codigo_tuss;registro_anvisa
90505212;1063903020010
90505220;1438100800341
90505239;1438100800351
90505247;1438100800368
90505255;1438100800376
90505263;1058309860013
90505271;1058309860021
90505280;1058309860031
90505298;1058309860048
90505301;1058309860056
90505310;1003800380029
90505328;1023513660032
90505336;1023513660040
90505344;1181902070019
90505352;1181902070027
90505360;1181902070035
90505379;1181902070043
90505387;1181902140017
90505395;1181902140025
90505409;1181902140033
90505417;1181902140041
90505425;1677306580014
90505433;1677306630021
90505441;1677306630038
90505450;1677306630046
90505468;1057306680024
90505476;1057306680067
90505484;1514300550038
90505492;1514300550046
90505506;1514300550070
90505514;1514300550089
90505522;1468200920030
90505530;1468200920049
90505549;1468200920057
90505557;1123634350014
90505565;1123634350022
90505573;1123634350030
90505581;1023513610019
90505590;1023513610027
90505603;1023513610035
90505611;1023513610043
90505620;1677306640017
90505638;1677306640025
90505646;1677306640033
90505654;1677306640041
90505662;1091701240023
90505670;1091701240031
90505689;1091701240041
90505697;1493200170016
90505700;1493200170024
90505719;1493200120019
90505727;1493200120027
90505735;1029805470011
90505743;1650700090010
90505751;1650700090029
90505760;1642500070031
90505778;1171700810014
90505786;1171700810022
90505794;1171700810030
90505808;1004313240025
90505816;1919800120012
90505824;1919800120020
90505832;1493200110013
90505840;1267503750017
90505859;1267503750033
90505867;1267503750041
90505875;1267503750051
90505883;1267503750084
90505891;1267503750106
90505905;1267503750122
90505913;1267503750157
90505921;1267503750173
90505930;1267503750181
90505948;1267503750211
90505956;1099300130011
90505964;1196100240018
90505972;1196100240026
90505980;1196100240034
90505999;1196100240042
90506006;1196100240069
90506014;1004309400137
90506022;1004309400153
90506030;1256803210020
90506049;1256803210039
90506057;1256803210111
90506065;1256803210128
90506073;1705601240015
90506081;1003801060060
90506090;1003801060079
90506103;1003801060087
90506111;1003801060095
90506120;1003801060109
90506138;1003801060117
90506146;1003801060125
90506154;1003801060133
90506162;1003801060141
90506170;1003801060151
90506189;1003801060168
90506197;1003801060176
90506200;1003801060184
90506219;1003801060192
90506227;1003801060206
90506235;1011806230100
90506243;1011806230119
90506251;1011806230127
90506260;1011806230135
90506278;1011806230143
90506286;1011806230151
90506294;1011806230161
90506308;1011806230178
90506316;1781700280606
90506324;1781700280622
90506332;1781700280649
90506340;1781700280657
90506359;1781700280665
90506367;1781700280703
90506375;1781700280746
90506383;1256803220018
90506391;1256803220123
90506405;1256803220220
90506413;1558900230011
90506421;1558900230036
90506430;1058308790021
90506448;1712600040031
90506456;1712600040066
90506464;1712600040090
90506472;1071500300083
90506480;1004101950029
90506499;1057101520041
90506502;1029805260051
90506510;1733300040012
90506529;1733300040020
90506537;1063903030016
90506545;1063903030024
90506553;1063903030032
90506561;1063903040011
90506570;1063903040021
90506588;1063903040038
90506596;1038700760019
90506600;1038700760027
90506618;1023513370026
90506626;1023513370034
90506634;1023513370042
90506642;1832603360038
90506650;1832603360062
90506669;1832603360097
90506677;1004706330011
90506685;1006811600054
90506693;1156002180021
90506707;1063902920018
90506715;1063902920026
90506723;1063902920034
90506731;1004309170050
90506740;1004101970021
90506758;1677306600015
90506766;1097402910034
90506774;1097402910042
90506782;1235202690076
90506790;1235202690084
90506804;1029805380012
90506812;1029805380020
90506820;1029805380039
90506839;1029805380055
90506847;1029805380063
90506855;1029805380071
90506863;1029805380098
90506871;1029805380101
90506880;1029805380111
90506898;1029805380128
90506901;1029805380136
90506910;1029805380144
90506928;1029805380152
90506936;1058309660022
90506944;1058309660030
90506952;1058309660073
90506960;1058309660154
90506979;1058309660162
90506987;1058309670028
90506995;1058309670079
90507002;1058309670151
90507010;1008904130011
90507029;1008904130021
90507037;1008904130038
90507045;1008904130046
90507053;1558405920023
90507061;1058309810016
90507070;1058309810024
90507088;1058309810032
90507096;1058309810040
90507100;1058309810059
90507118;1058309810067
90507126;1058309810091
90507134;1091701170033
90507142;1091701170068
90507150;1071500180126
90507169;1071500180169
90507177;1023513330016
90507185;1023513330024
90507193;1023513330032
90507207;1023513330040
90507215;1023513330091
90507223;1023513330105
90507231;1023513330113
90507240;1023513330121
90507258;1023513330164
90507266;1023513330172
90507274;1023513330180
90507282;1023513330199
90507290;1196100200024
90507304;1832604680095
90507312;1832604680168
90507320;1256803200017
90507339;1256803200122
90507347;1781708920035
90507355;1781708920078
90507363;1739000100019
90507371;1739000100027
90507380;1739000110014
90507398;1739000110022
90507401;1163701610034
90507410;1705600950221
90507428;1856900080088
90507436;1058309890011
90507444;1058309890028
90507452;1267504020012
90507460;1267504020020
90507479;1677306610010
90507487;1677306610029
90507495;1677306670013
90507509;1677306670021
90507517;1063902900017
90507525;1004312700022
90507533;1004312700065
90507541;1031101290085
90507550;1031101290107
90507568;1031101290115
90507576;1031101290123
90507584;1156001990011
90507592;1438102720043
90507606;1267503460019
90507614;1267503460027
90507622;1267503460035
90507630;1034600110044
90507649;1262501070026
90507657;1163701420030
90507665;1057101400021
90507673;1057101400038
90507681;1553700600076
90507690;1553700600084
90507703;1553700600092
90507711;1553700600106
90507720;1553700600114
90507738;1553700600122
90507746;1037007500011
90507754;1037007500054
90507762;1037007500135
90507770;1011806320029
90507789;1011806320037
90507797;1011806320045
90507800;1058309590032
90507819;1058309590040
90507827;1677306290032
90507835;1677306290040
90507843;1004310680083
90507851;1004310680091
90507860;1004310680121
90507878;1004311450073
90507886;1004311450081
90507894;1004311450121
90507908;1004313110083
90507916;1267503960011
90507924;1267503960021
90507932;1267503960038
90507940;1267503960046
90507959;1267503960054
90507967;1267503960062
90507975;1267503960070
90507983;1267503960089
90507991;1856900080045
90508009;1856900080061
90508017;1256802930021
90508025;1256802930054
90508033;1267503800154
90508041;1058308620019
90508050;1712600050010
90508068;1712600050029
90508076;1712600050037
90508084;1091701200031
90508092;1091701200064
90508106;1058309830017
90508114;1058309830025
90508122;1058309830033
90508130;1181902090036
90508149;1181902090044
90508157;1181902120016
90508165;1181902120024
90508173;1181902120032
90508181;1181902120040
90508190;1156002300041
90508203;1156002300068
90508211;1156002280024
90508220;1553700900010
90508238;1186000890048
90508246;1186000890056
90508254;1011806190230
90508262;1267503940010
90508270;1267503940029
90508289;1267503940037
90508297;1267503940045
90508300;1267503940053
90508319;1267503940061
90508327;1267503940096
90508335;1267503940101
90508343;1267503940118
90508351;1267503940126
90508360;1267503940134
90508378;1267503940142
90508386;1558405900057
90508394;1558405900121
90508408;1092900110012
90508416;1010006700015
90508424;1058309840012
90508432;1058309840020
90508440;1058309840039
90508459;1058309840063
90508467;1058309840071
90508475;1058309840081
90508483;1058309840111
90508491;1058309840128
90508505;1058309840136
90508513;1024400180017
90508521;1779400270069
90508530;1048100490141
90508548;1410706300066
90508556;1410706300139
90508564;1004101870033
90508572;1004101870051
90508580;1049714550051
90508599;1049714550114
90508602;1049714550173
90508610;1057101630017
90508629;1057101630025
90508637;1057101630033
90508645;1057101630041
90508653;1438102450011
90508661;1004101740016
90508670;1493200090012
90508688;1438102240092
90508696;1438102240246
90508700;1438102240262
90508718;1438102240289
90508726;1063902960011
90508734;1256803230031
90508742;1256803230137
90508750;1057307530018
90508769;1004102220016
90508777;1004309590051
90508785;1592100030024
90508793;1023512000020
90508807;1023512000039
90508823;1058308220029
90508831;1058308220037
90508840;1356907350021
90508858;1356907350038
90508866;1677302390024
90508874;1677302390032
90508882;1063903050017
90508890;1640000110011
90508904;1235200570103
90508912;1156001920011
90508920;1156001920021
90508939;1156001920054
90508947;1565100450050
90508955;1034600070158
90508963;1034600070166
90508971;1034600070174
90508980;1034600070182
90508998;1438100160131
90509005;1677304770037
90509013;1037007550035
90509021;1004101780018
90509030;1004101910061
90509048;1267502850050
90509056;1267502850069
90509064;1014600890010
90509072;1014600890045
90509080;1883000750017
90509099;1004101820036
90509110;1057101640012
90509129;1181902080111
90509137;1181902080170
90509145;1004305180086
90509153;1004305180132
90509161;1004305180159
90509170;1004305180167
90509188;1037007520063
90509196;1004706300015
90509200;1004706300023
90509218;1556200580011
90509226;1556200580021
90509234;1556200580046
90509242;1023505320058
90509250;1267503210055
90509269;1677306440050
90509277;1004101860011
90509285;1169100080031
90509293;1169100080048
90509307;1169100080056
90509315;1169100080064
90509323;1169100080072
90509331;1169100080080
90509340;1169100080099
90509358;1556200570024
90509366;1942700710033
90509374;1556200140151
90509382;1556200140161
90509390;1556200140178
90509404;1556200140186
90509412;1556200140194
90509420;1556200140208
90509439;1023513660016
90509447;1023513660024
90509455;1058309900015
90509463;1058309900023
90509471;1058309900031
90509480;1058309900041
90509498;1356906140072
90509501;1356906140080
90509510;1356906140099
90509528;1356906140102
90509536;1037007530042
90509544;1004101990039
90509552;1181902060080
90509560;1181902130011
90509579;1181902130038
90509587;1181902130054
90509595;1181902130062
90509609;1181902130070
90509617;1181902130089
90509625;1942701010027
90509633;1004311410047
90509641;1235202800017
90509650;1235202800025
90509668;1468201020017
90509676;1468201020025
90509684;1004101770047
90509692;1029805550023
90509706;1004101830041
90509714;1004101830090
90509722;1011806330040
90509730;1011806330059
90509749;1011806330067
90509757;1057101620011
90509765;1057101620021
90509773;1057101620038
90509781;1057101620046
90509790;1057101620054
90509803;1057101620062
90509811;1057101620070
90509820;1057101620089
90509838;1146200270338
90509846;1384100740044
90509854;1384100740052
90509862;1384100740087
90509870;1384100740109
90509889;1565100730142
90509897;1071500300091
90509927;1057101520033
90509935;1057101520051
90509943;1356907110029
90509951;1677306660018
90509960;1677306660026
90509978;1677306660034
90509986;1832603510099
90509994;1832603510102
90510003;1832604710091
90510011;1832604710636
90510020;1832604710741
90510038;1832604710776
90510046;1832604710806
90510054;1746500020025
90510062;1746500020041
90510070;1746500020068
90510089;1746500030012
90510097;1746500040018
90510100;1556200590017
90510119;1200900320018
90510127;1364100160019
90510135;1364100160027
90510143;1364100160035
90510151;1057000500016
90510160;1023505780032
90510178;1023505780075
90510186;1023505780083
90510194;1023505780091
90510208;1023505780105
90510216;1023513650010
90510224;1023513650029
90510232;1023513650071
90510240;1023513650088
90510259;1553700920011
90510267;1553700920021
90510275;1553700920038
90510283;1553700920046
90510291;1553700920054
90510305;1553700920062
90510313;1553700920070
90510321;1553700920089
90510330;1005801140060
90510348;1005801140079
90510356;1005801140087
90510364;1861000090032
90510372;1861000090040
90510380;1057307610011
90510399;1057307610089
90510402;1438100670065
90510410;1048101150105
90510429;1048101150148
90510437;1138400020016
90510445;1438102020017
90510453;1134300660029
90510461;1058309910010
90510470;1058309910029
90510488;1058309910037
90510496;1058309910045
90510500;1058309910053
90510518;1058309910061
90510526;1058309910096
90510534;1010703460032
90510542;1010703460067
90510550;1010703460105
90510569;1010703470011
90510577;1010703470046
90510585;1010703470070
90510593;1010703470089
90510607;1010703470119
90510615;1010703470127
90510623;1010703470135
90510631;1010703470143
90510640;1010703470151
90510658;1010703470194
90510666;1010703470208
90510674;1024400190012
90510682;1015101250030
90510690;1015101250049
90510704;1031101470032
90510712;1031101470075
90510720;1031101470083
90510739;1031101470091
90510747;1031101470105
90510755;1181902150012
90510763;1181902150020
90510771;1181902150039
90510780;1181902150047
90510798;1181902150055
90510801;1181902150063
90510810;1181902150071
90510828;1181902150081
90510836;1181902150098
